row_type,car_group,clip_name,clip_path,speed_kmh,input_type,duration_s,n_mel_frames,prediction,n_clips,n_L2R,n_R2L,n_no_vehicle,pct_L2R,pct_R2L,pct_no_vehicle,majority_prediction,model,checkpoint,spectrogram_png,prob_L2R,prob_R2L,prob_no_vehicle
clip,MercedesAMG550,MercedesAMG550_105,MercedesAMG550/MercedesAMG550_105.wav,105,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4891,0.5109,
clip,MercedesAMG550,MercedesAMG550_30,MercedesAMG550/MercedesAMG550_30.wav,30,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.0694,0.9306,
clip,MercedesAMG550,MercedesAMG550_33,MercedesAMG550/MercedesAMG550_33.wav,33,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6909,0.3091,
clip,MercedesAMG550,MercedesAMG550_35,MercedesAMG550/MercedesAMG550_35.wav,35,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8062,0.1938,
clip,MercedesAMG550,MercedesAMG550_38,MercedesAMG550/MercedesAMG550_38.wav,38,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7369,0.2631,
clip,MercedesAMG550,MercedesAMG550_40,MercedesAMG550/MercedesAMG550_40.wav,40,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2595,0.7405,
clip,MercedesAMG550,MercedesAMG550_42,MercedesAMG550/MercedesAMG550_42.wav,42,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7142,0.2858,
clip,MercedesAMG550,MercedesAMG550_45,MercedesAMG550/MercedesAMG550_45.wav,45,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3074,0.6926,
clip,MercedesAMG550,MercedesAMG550_47,MercedesAMG550/MercedesAMG550_47.wav,47,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5696,0.4304,
clip,MercedesAMG550,MercedesAMG550_50,MercedesAMG550/MercedesAMG550_50.wav,50,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1685,0.8315,
clip,MercedesAMG550,MercedesAMG550_52,MercedesAMG550/MercedesAMG550_52.wav,52,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2852,0.7148,
clip,MercedesAMG550,MercedesAMG550_55,MercedesAMG550/MercedesAMG550_55.wav,55,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2368,0.7632,
clip,MercedesAMG550,MercedesAMG550_58,MercedesAMG550/MercedesAMG550_58.wav,58,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8647,0.1353,
clip,MercedesAMG550,MercedesAMG550_60,MercedesAMG550/MercedesAMG550_60.wav,60,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3257,0.6743,
clip,MercedesAMG550,MercedesAMG550_62,MercedesAMG550/MercedesAMG550_62.wav,62,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2076,0.7924,
clip,MercedesAMG550,MercedesAMG550_65,MercedesAMG550/MercedesAMG550_65.wav,65,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4138,0.5862,
clip,MercedesAMG550,MercedesAMG550_67,MercedesAMG550/MercedesAMG550_67.wav,67,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.545,0.455,
clip,MercedesAMG550,MercedesAMG550_70,MercedesAMG550/MercedesAMG550_70.wav,70,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6664,0.3336,
clip,MercedesAMG550,MercedesAMG550_73,MercedesAMG550/MercedesAMG550_73.wav,73,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6014,0.3986,
clip,MercedesAMG550,MercedesAMG550_75,MercedesAMG550/MercedesAMG550_75.wav,75,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4409,0.5591,
clip,MercedesAMG550,MercedesAMG550_78,MercedesAMG550/MercedesAMG550_78.wav,78,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8191,0.1809,
clip,MercedesAMG550,MercedesAMG550_80,MercedesAMG550/MercedesAMG550_80.wav,80,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3519,0.6481,
clip,MercedesAMG550,MercedesAMG550_82,MercedesAMG550/MercedesAMG550_82.wav,82,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6968,0.3032,
clip,MercedesAMG550,MercedesAMG550_85,MercedesAMG550/MercedesAMG550_85.wav,85,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5517,0.4483,
clip,MercedesAMG550,MercedesAMG550_87,MercedesAMG550/MercedesAMG550_87.wav,87,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8508,0.1492,
clip,MercedesAMG550,MercedesAMG550_90,MercedesAMG550/MercedesAMG550_90.wav,90,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7811,0.2189,
clip,MercedesAMG550,MercedesAMG550_93,MercedesAMG550/MercedesAMG550_93.wav,93,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.621,0.379,
clip,MercedesAMG550,MercedesAMG550_95,MercedesAMG550/MercedesAMG550_95.wav,95,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6018,0.3982,
clip,MercedesAMG550,MercedesAMG550_98,MercedesAMG550/MercedesAMG550_98.wav,98,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7273,0.2727,
group,MercedesAMG550,__GROUP__MercedesAMG550,,,,,,L2R,30,18,12,0,0.6,0.4,0.0,L2R,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,,,
clip,MercedesGLA,MercedesGLA_100,MercedesGLA/MercedesGLA_100.wav,100,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5533,0.4467,
clip,MercedesGLA,MercedesGLA_101,MercedesGLA/MercedesGLA_101.wav,101,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5195,0.4805,
clip,MercedesGLA,MercedesGLA_103,MercedesGLA/MercedesGLA_103.wav,103,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5825,0.4175,
clip,MercedesGLA,MercedesGLA_104,MercedesGLA/MercedesGLA_104.wav,104,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4288,0.5712,
clip,MercedesGLA,MercedesGLA_30,MercedesGLA/MercedesGLA_30.wav,30,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1732,0.8268,
clip,MercedesGLA,MercedesGLA_33,MercedesGLA/MercedesGLA_33.wav,33,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2905,0.7095,
clip,MercedesGLA,MercedesGLA_36,MercedesGLA/MercedesGLA_36.wav,36,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2313,0.7687,
clip,MercedesGLA,MercedesGLA_39,MercedesGLA/MercedesGLA_39.wav,39,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5176,0.4824,
clip,MercedesGLA,MercedesGLA_41,MercedesGLA/MercedesGLA_41.wav,41,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3197,0.6803,
clip,MercedesGLA,MercedesGLA_42,MercedesGLA/MercedesGLA_42.wav,42,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5326,0.4674,
clip,MercedesGLA,MercedesGLA_45,MercedesGLA/MercedesGLA_45.wav,45,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1081,0.8919,
clip,MercedesGLA,MercedesGLA_47,MercedesGLA/MercedesGLA_47.wav,47,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6981,0.3019,
clip,MercedesGLA,MercedesGLA_48,MercedesGLA/MercedesGLA_48.wav,48,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1653,0.8347,
clip,MercedesGLA,MercedesGLA_49,MercedesGLA/MercedesGLA_49.wav,49,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7184,0.2816,
clip,MercedesGLA,MercedesGLA_52,MercedesGLA/MercedesGLA_52.wav,52,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1869,0.8131,
clip,MercedesGLA,MercedesGLA_54,MercedesGLA/MercedesGLA_54.wav,54,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3428,0.6572,
clip,MercedesGLA,MercedesGLA_55,MercedesGLA/MercedesGLA_55.wav,55,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2812,0.7188,
clip,MercedesGLA,MercedesGLA_59,MercedesGLA/MercedesGLA_59.wav,59,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6104,0.3896,
clip,MercedesGLA,MercedesGLA_61,MercedesGLA/MercedesGLA_61.wav,61,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3189,0.6811,
clip,MercedesGLA,MercedesGLA_63,MercedesGLA/MercedesGLA_63.wav,63,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2948,0.7052,
clip,MercedesGLA,MercedesGLA_65,MercedesGLA/MercedesGLA_65.wav,65,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2193,0.7807,
clip,MercedesGLA,MercedesGLA_68,MercedesGLA/MercedesGLA_68.wav,68,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.483,0.517,
clip,MercedesGLA,MercedesGLA_70,MercedesGLA/MercedesGLA_70.wav,70,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5522,0.4478,
clip,MercedesGLA,MercedesGLA_72,MercedesGLA/MercedesGLA_72.wav,72,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2414,0.7586,
clip,MercedesGLA,MercedesGLA_75,MercedesGLA/MercedesGLA_75.wav,75,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3124,0.6876,
clip,MercedesGLA,MercedesGLA_78,MercedesGLA/MercedesGLA_78.wav,78,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1331,0.8669,
clip,MercedesGLA,MercedesGLA_81,MercedesGLA/MercedesGLA_81.wav,81,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5567,0.4433,
clip,MercedesGLA,MercedesGLA_83,MercedesGLA/MercedesGLA_83.wav,83,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4985,0.5015,
clip,MercedesGLA,MercedesGLA_85,MercedesGLA/MercedesGLA_85.wav,85,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4965,0.5035,
clip,MercedesGLA,MercedesGLA_88,MercedesGLA/MercedesGLA_88.wav,88,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.541,0.459,
clip,MercedesGLA,MercedesGLA_90,MercedesGLA/MercedesGLA_90.wav,90,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7815,0.2185,
clip,MercedesGLA,MercedesGLA_92,MercedesGLA/MercedesGLA_92.wav,92,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7413,0.2587,
clip,MercedesGLA,MercedesGLA_93,MercedesGLA/MercedesGLA_93.wav,93,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7695,0.2305,
clip,MercedesGLA,MercedesGLA_96,MercedesGLA/MercedesGLA_96.wav,96,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5556,0.4444,
group,MercedesGLA,__GROUP__MercedesGLA,,,,,,R2L,34,15,19,0,0.4412,0.5588,0.0,R2L,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,,,
clip,NissanQashqai,NissanQashqai_102,NissanQashqai/NissanQashqai_102.wav,102,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6659,0.3341,
clip,NissanQashqai,NissanQashqai_35,NissanQashqai/NissanQashqai_35.wav,35,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.884,0.116,
clip,NissanQashqai,NissanQashqai_38,NissanQashqai/NissanQashqai_38.wav,38,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.9085,0.0915,
clip,NissanQashqai,NissanQashqai_40,NissanQashqai/NissanQashqai_40.wav,40,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.595,0.405,
clip,NissanQashqai,NissanQashqai_42,NissanQashqai/NissanQashqai_42.wav,42,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5357,0.4643,
clip,NissanQashqai,NissanQashqai_45,NissanQashqai/NissanQashqai_45.wav,45,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8854,0.1146,
clip,NissanQashqai,NissanQashqai_48,NissanQashqai/NissanQashqai_48.wav,48,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4071,0.5929,
clip,NissanQashqai,NissanQashqai_50,NissanQashqai/NissanQashqai_50.wav,50,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6301,0.3699,
clip,NissanQashqai,NissanQashqai_53,NissanQashqai/NissanQashqai_53.wav,53,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7491,0.2509,
clip,NissanQashqai,NissanQashqai_55,NissanQashqai/NissanQashqai_55.wav,55,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2805,0.7195,
clip,NissanQashqai,NissanQashqai_58,NissanQashqai/NissanQashqai_58.wav,58,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.907,0.093,
clip,NissanQashqai,NissanQashqai_60,NissanQashqai/NissanQashqai_60.wav,60,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5437,0.4563,
clip,NissanQashqai,NissanQashqai_61,NissanQashqai/NissanQashqai_61.wav,61,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7282,0.2718,
clip,NissanQashqai,NissanQashqai_64,NissanQashqai/NissanQashqai_64.wav,64,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4696,0.5304,
clip,NissanQashqai,NissanQashqai_65,NissanQashqai/NissanQashqai_65.wav,65,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5952,0.4048,
clip,NissanQashqai,NissanQashqai_68,NissanQashqai/NissanQashqai_68.wav,68,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6947,0.3053,
clip,NissanQashqai,NissanQashqai_70,NissanQashqai/NissanQashqai_70.wav,70,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7401,0.2599,
clip,NissanQashqai,NissanQashqai_73,NissanQashqai/NissanQashqai_73.wav,73,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5527,0.4473,
clip,NissanQashqai,NissanQashqai_75,NissanQashqai/NissanQashqai_75.wav,75,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7692,0.2308,
clip,NissanQashqai,NissanQashqai_78,NissanQashqai/NissanQashqai_78.wav,78,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6715,0.3285,
clip,NissanQashqai,NissanQashqai_80,NissanQashqai/NissanQashqai_80.wav,80,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8601,0.1399,
clip,NissanQashqai,NissanQashqai_82,NissanQashqai/NissanQashqai_82.wav,82,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3041,0.6959,
clip,NissanQashqai,NissanQashqai_85,NissanQashqai/NissanQashqai_85.wav,85,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8469,0.1531,
clip,NissanQashqai,NissanQashqai_88,NissanQashqai/NissanQashqai_88.wav,88,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.9026,0.0974,
clip,NissanQashqai,NissanQashqai_90,NissanQashqai/NissanQashqai_90.wav,90,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.638,0.362,
clip,NissanQashqai,NissanQashqai_93,NissanQashqai/NissanQashqai_93.wav,93,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5944,0.4056,
